station,validUTC,levelcode,pressure_mb,height_m,tmpc,dwpc,drct,speed_kts,bearing,range_sm
KMPX,2010-10-26 12:00:00,6,24.3,24993.0,M,M,295.0,11,3.0,30.0
KMPX,2010-10-26 12:00:00,6,23.1,25298.0,M,M,280.0,12,3.0,30.0
KMPX,2010-10-26 12:00:00,5,21.6,25713.0,-60.1,-91.1,M,M,M,M
KMPX,2010-10-26 12:00:00,5,20.4,26067.0,-61.5,-92.5,M,M,M,M
KMPX,2010-10-26 12:00:00,4,20.0,26200.0,-60.9,-91.9,255.0,7,4.0,30.0
KMPX,2010-10-26 12:00:00,5,18.5,26685.0,-58.9,-89.9,M,M,M,M
KMPX,2010-10-26 12:00:00,6,18.1,26822.0,M,M,300.0,7,4.0,30.0
KMPX,2010-10-26 12:00:00,6,16.4,27432.0,M,M,295.0,9,5.0,30.0
KMPX,2010-10-26 12:00:00,5,15.9,27633.0,-58.7,-89.7,M,M,M,M
KMPX,2010-10-26 12:00:00,5,10.5,30218.0,-60.9,-91.9,M,M,M,M
KMPX,2010-10-26 12:00:00,6,10.1,30480.0,M,M,275.0,31,11.0,29.0
KMPX,2010-10-26 12:00:00,4,10.0,30530.0,-59.5,-90.5,270.0,32,11.0,29.0
KMPX,2010-10-26 12:00:00,5,9.6,30785.0,-58.3,-89.3,M,M,M,M
KMPX,2010-10-26 12:00:00,5,9.0,31189.0,-59.7,-90.7,M,M,M,M
KMPX,2010-10-26 12:00:00,6,7.9,32004.0,M,M,290.0,44,17.0,30.0
KMPX,2010-10-26 12:00:00,5,7.7,32166.0,-57.7,-89.7,M,M,M,M
KMPX,2010-10-27 00:00:00,9,944.0,287.0,6.8,2.7,250.0,21,0.0,0.0
KMPX,2010-10-27 00:00:00,4,1000.0,-187.0,M,M,M,M,M,M
KMPX,2010-10-27 00:00:00,5,943.0,296.0,6.8,-2.1,M,M,M,M
KMPX,2010-10-27 00:00:00,5,940.0,322.0,6.6,-2.4,M,M,M,M
KMPX,2010-10-27 00:00:00,4,925.0,453.0,5.4,-1.5,250.0,38,69.0,0.0
KMPX,2010-10-27 00:00:00,6,907.4,609.0,M,M,255.0,53,71.0,0.0
KMPX,2010-10-27 00:00:00,5,896.0,711.0,2.6,-0.8,M,M,M,M
KMPX,2010-10-27 00:00:00,6,873.6,914.0,M,M,255.0,57,73.0,1.0
KMPX,2010-10-27 00:00:00,4,850.0,1133.0,-1.1,-2.6,255.0,57,73.0,2.0
KMPX,2010-10-27 00:00:00,5,848.0,1152.0,-1.1,-2.5,M,M,M,M
KMPX,2010-10-27 00:00:00,6,840.8,1219.0,M,M,260.0,57,74.0,2.0
KMPX,2010-10-27 00:00:00,5,783.0,1781.0,-5.1,-6.0,M,M,M,M
KMPX,2010-10-27 00:00:00,6,778.3,1828.0,M,M,265.0,70,77.0,4.0
KMPX,2010-10-27 00:00:00,6,748.6,2133.0,M,M,270.0,61,79.0,5.0
KMPX,2010-10-27 00:00:00,5,722.0,2416.0,-4.9,-5.6,M,M,M,M
KMPX,2010-10-27 00:00:00,6,720.1,2438.0,M,M,265.0,63,80.0,6.0
KMPX,2010-10-27 00:00:00,4,700.0,2673.0,-5.9,-6.7,265.0,63,81.0,7.0
KMPX,2010-10-27 00:00:00,6,693.7,2743.0,M,M,265.0,63,81.0,7.0
KMPX,2010-10-27 00:00:00,5,634.0,3441.0,-9.3,-10.3,M,M,M,M
KMPX,2010-10-27 00:00:00,6,616.4,3657.0,M,M,265.0,67,82.0,11.0
KMPX,2010-10-27 00:00:00,5,591.0,3979.0,-11.9,-14.8,M,M,M,M
KMPX,2010-10-27 00:00:00,5,571.0,4241.0,-13.1,-14.9,M,M,M,M
KMPX,2010-10-27 00:00:00,6,569.0,4267.0,M,M,270.0,58,83.0,13.0
KMPX,2010-10-27 00:00:00,5,548.0,4552.0,-14.5,-17.2,M,M,M,M
KMPX,2010-10-27 00:00:00,6,524.8,4876.0,M,M,265.0,51,83.0,15.0
KMPX,2010-10-27 00:00:00,5,503.0,5195.0,-18.1,-21.2,M,M,M,M
KMPX,2010-10-27 00:00:00,4,500.0,5250.0,-18.5,-21.6,270.0,44,83.0,16.0
KMPX,2010-10-27 00:00:00,5,461.0,5848.0,-23.3,-27.1,M,M,M,M
KMPX,2010-10-27 00:00:00,5,430.0,6353.0,-25.7,-29.6,M,M,M,M
KMPX,2010-10-27 00:00:00,5,429.0,6370.0,-25.9,-29.8,M,M,M,M
KMPX,2010-10-27 00:00:00,4,400.0,6880.0,-29.7,-33.8,300.0,28,87.0,19.0
KMPX,2010-10-27 00:00:00,6,392.6,7010.0,M,M,300.0,28,87.0,19.0
KMPX,2010-10-27 00:00:00,6,375.9,7315.0,M,M,285.0,18,88.0,19.0
KMPX,2010-10-27 00:00:00,6,359.8,7620.0,M,M,290.0,15,88.0,19.0
KMPX,2010-10-27 00:00:00,5,345.0,7914.0,-37.7,-43.7,M,M,M,M
KMPX,2010-10-27 00:00:00,6,329.5,8229.0,M,M,350.0,10,89.0,20.0
KMPX,2010-10-27 00:00:00,5,316.0,8514.0,-40.9,-47.9,M,M,M,M
KMPX,2010-10-27 00:00:00,6,301.4,8839.0,M,M,15.0,24,90.0,20.0
KMPX,2010-10-27 00:00:00,4,300.0,8870.0,-43.9,-50.9,15.0,22,91.0,20.0
KMPX,2010-10-27 00:00:00,6,287.9,9144.0,M,M,355.0,13,91.0,20.0
KMPX,2010-10-27 00:00:00,6,275.0,9448.0,M,M,245.0,13,92.0,20.0
KMPX,2010-10-27 00:00:00,6,262.6,9753.0,M,M,250.0,21,91.0,20.0
KMPX,2010-10-27 00:00:00,6,250.8,10058.0,M,M,270.0,18,91.0,20.0
KMPX,2010-10-27 00:00:00,4,250.0,10080.0,-44.5,-67.5,270.0,18,91.0,20.0
KMPX,2010-10-27 00:00:00,5,245.0,10215.0,-44.1,-75.1,M,M,M,M
KMPX,2010-10-27 00:00:00,5,218.0,10996.0,-44.1,-80.1,M,M,M,M
KMPX,2010-10-27 00:00:00,5,209.0,11277.0,-45.3,-80.3,M,M,M,M
KMPX,2010-10-27 00:00:00,6,209.0,11277.0,M,M,250.0,34,90.0,22.0
KMPX,2010-10-27 00:00:00,4,200.0,11580.0,-45.3,-80.3,250.0,29,90.0,23.0
KMPX,2010-10-27 00:00:00,6,174.2,12496.0,M,M,265.0,29,89.0,24.0
KMPX,2010-10-27 00:00:00,5,172.0,12582.0,-46.1,-81.1,M,M,M,M
KMPX,2010-10-27 00:00:00,5,168.0,12738.0,-47.1,-82.1,M,M,M,M
KMPX,2010-10-27 00:00:00,6,166.4,12801.0,M,M,245.0,23,89.0,24.0
KMPX,2010-10-27 00:00:00,5,162.0,12978.0,-46.3,-81.3,M,M,M,M
KMPX,2010-10-27 00:00:00,6,158.9,13106.0,M,M,225.0,31,88.0,25.0
KMPX,2010-10-27 00:00:00,5,154.0,13313.0,-47.3,-82.3,M,M,M,M
KMPX,2010-10-27 00:00:00,6,151.8,13411.0,M,M,230.0,41,87.0,25.0
KMPX,2010-10-27 00:00:00,4,150.0,13490.0,-47.3,-82.3,240.0,37,87.0,25.0
KMPX,2010-10-27 00:00:00,6,138.4,14020.0,M,M,255.0,27,86.0,26.0
KMPX,2010-10-27 00:00:00,5,136.0,14137.0,-46.9,-81.9,M,M,M,M
KMPX,2010-10-27 00:00:00,5,129.0,14484.0,-49.1,-83.1,M,M,M,M
KMPX,2010-10-27 00:00:00,6,126.2,14630.0,M,M,255.0,42,86.0,27.0
KMPX,2010-10-27 00:00:00,5,126.0,14638.0,-48.1,-82.1,M,M,M,M
KMPX,2010-10-27 00:00:00,5,120.0,14958.0,-48.9,-82.9,M,M,M,M
KMPX,2010-10-27 00:00:00,6,114.9,15240.0,M,M,265.0,24,86.0,29.0
KMPX,2010-10-27 00:00:00,5,114.0,15292.0,-51.7,-84.7,M,M,M,M
KMPX,2010-10-27 00:00:00,5,110.0,15523.0,-50.7,-84.7,M,M,M,M
KMPX,2010-10-27 00:00:00,5,108.0,15643.0,-49.3,-83.3,M,M,M,M
KMPX,2010-10-27 00:00:00,4,100.0,16150.0,-51.1,-85.1,225.0,6,85.0,29.0
KMPX,2010-10-27 00:00:00,6,86.5,17068.0,M,M,230.0,2,85.0,29.0
KMPX,2010-10-27 00:00:00,5,75.5,17927.0,-60.7,-91.7,M,M,M,M
KMPX,2010-10-27 00:00:00,6,74.8,17983.0,M,M,260.0,18,84.0,30.0
KMPX,2010-10-27 00:00:00,5,73.3,18111.0,-58.3,-89.3,M,M,M,M
KMPX,2010-10-27 00:00:00,6,71.3,18288.0,M,M,255.0,12,84.0,30.0
KMPX,2010-10-27 00:00:00,5,70.8,18329.0,-57.9,-89.9,M,M,M,M
KMPX,2010-10-27 00:00:00,4,70.0,18410.0,-58.1,-89.1,250.0,11,84.0,30.0
KMPX,2010-10-27 00:00:00,6,68.0,18592.0,M,M,245.0,12,84.0,30.0
KMPX,2010-10-27 00:00:00,6,58.7,19507.0,M,M,255.0,11,84.0,31.0
KMPX,2010-10-27 00:00:00,4,50.0,20510.0,-61.3,-92.3,275.0,8,84.0,31.0
KMPX,2010-10-27 00:00:00,6,48.3,20726.0,M,M,220.0,5,84.0,32.0
KMPX,2010-10-27 00:00:00,5,48.2,20736.0,-61.9,-91.9,M,M,M,M
KMPX,2010-10-27 00:00:00,6,46.0,21031.0,M,M,210.0,19,84.0,32.0
KMPX,2010-10-27 00:00:00,6,43.8,21336.0,M,M,240.0,18,83.0,32.0
KMPX,2010-10-27 00:00:00,6,37.8,22250.0,M,M,275.0,11,83.0,33.0
KMPX,2010-10-27 00:00:00,6,36.0,22555.0,M,M,245.0,14,83.0,33.0
KMPX,2010-10-27 00:00:00,5,34.4,22829.0,-59.5,-90.5,M,M,M,M
KMPX,2010-10-27 00:00:00,6,32.6,23164.0,M,M,240.0,16,83.0,33.0
KMPX,2010-10-27 00:00:00,6,31.0,23469.0,M,M,260.0,22,83.0,34.0
KMPX,2010-10-27 00:00:00,5,30.9,23496.0,-61.3,-92.3,M,M,M,M
KMPX,2010-10-27 00:00:00,4,30.0,23680.0,-60.1,-91.1,280.0,16,83.0,34.0
KMPX,2010-10-27 00:00:00,6,29.6,23774.0,M,M,285.0,14,83.0,34.0
KMPX,2010-10-27 00:00:00,6,28.1,24079.0,M,M,270.0,15,83.0,34.0
KMPX,2010-10-27 00:00:00,5,27.8,24155.0,-59.1,-90.1,M,M,M,M
KMPX,2010-10-27 00:00:00,6,26.8,24384.0,M,M,285.0,11,83.0,34.0
KMPX,2010-10-27 00:00:00,6,25.5,24688.0,M,M,250.0,15,83.0,35.0
KMPX,2010-10-27 00:00:00,6,24.3,24993.0,M,M,295.0,15,83.0,35.0
KMPX,2010-10-27 00:00:00,6,23.1,25298.0,M,M,285.0,13,83.0,35.0
KMPX,2010-10-27 00:00:00,5,21.7,25693.0,-62.1,-92.1,M,M,M,M
KMPX,2010-10-27 00:00:00,4,20.0,26210.0,-60.5,-91.5,310.0,8,84.0,36.0
KMPX,2010-10-27 00:00:00,5,19.2,26464.0,-60.3,-91.3,M,M,M,M
KMPX,2010-10-27 00:00:00,5,18.2,26798.0,-57.9,-89.9,M,M,M,M
KMPX,2010-10-27 00:00:00,6,16.4,27432.0,M,M,285.0,16,84.0,36.0
KMPX,2010-10-27 00:00:00,5,12.6,29102.0,-59.3,-90.3,M,M,M,M
KMPX,2010-10-27 00:00:00,6,11.7,29565.0,M,M,260.0,25,85.0,39.0
KMPX,2010-10-27 00:00:00,5,11.2,29842.0,-56.9,-88.9,M,M,M,M
KMPX,2010-10-27 12:00:00,9,951.0,287.0,2.0,-0.3,250.0,11,0.0,0.0
KMPX,2010-10-27 12:00:00,4,1000.0,-118.0,M,M,M,M,M,M
KMPX,2010-10-27 12:00:00,6,949.0,304.0,M,M,245.0,43,66.0,0.0
KMPX,2010-10-27 12:00:00,5,946.0,329.0,0.8,-1.5,M,M,M,M
KMPX,2010-10-27 12:00:00,4,925.0,514.0,-0.3,-2.4,245.0,45,65.0,0.0
KMPX,2010-10-27 12:00:00,6,914.0,609.0,M,M,245.0,49,65.0,0.0
KMPX,2010-10-27 12:00:00,6,879.5,914.0,M,M,260.0,56,68.0,1.0
KMPX,2010-10-27 12:00:00,4,850.0,1184.0,-5.3,-6.6,265.0,58,73.0,2.0
KMPX,2010-10-27 12:00:00,5,848.0,1202.0,-5.3,-6.6,M,M,M,M
KMPX,2010-10-27 12:00:00,6,846.1,1219.0,M,M,260.0,58,73.0,2.0
KMPX,2010-10-27 12:00:00,6,782.4,1828.0,M,M,260.0,44,76.0,4.0
KMPX,2010-10-27 12:00:00,5,765.0,2003.0,-8.7,-9.9,M,M,M,M
KMPX,2010-10-27 12:00:00,6,752.3,2133.0,M,M,265.0,52,77.0,5.0
KMPX,2010-10-27 12:00:00,5,751.0,2146.0,-8.9,-10.0,M,M,M,M
KMPX,2010-10-27 12:00:00,5,733.0,2334.0,-7.7,-8.9,M,M,M,M
KMPX,2010-10-27 12:00:00,5,732.0,2345.0,-7.7,-8.9,M,M,M,M
KMPX,2010-10-27 12:00:00,6,723.2,2438.0,M,M,260.0,52,77.0,6.0
KMPX,2010-10-27 12:00:00,5,718.0,2494.0,-8.7,-10.2,M,M,M,M
KMPX,2010-10-27 12:00:00,5,717.0,2505.0,-8.7,-10.2,M,M,M,M
KMPX,2010-10-27 12:00:00,4,700.0,2696.0,-8.3,-9.4,265.0,50,78.0,6.0
KMPX,2010-10-27 12:00:00,6,695.8,2743.0,M,M,265.0,50,78.0,6.0
KMPX,2010-10-27 12:00:00,5,674.0,2989.0,-7.9,-8.8,M,M,M,M
KMPX,2010-10-27 12:00:00,6,668.9,3048.0,M,M,275.0,45,79.0,7.0
KMPX,2010-10-27 12:00:00,5,651.0,3258.0,-8.5,-9.6,M,M,M,M
KMPX,2010-10-27 12:00:00,5,636.0,3438.0,-8.1,-9.1,M,M,M,M
KMPX,2010-10-27 12:00:00,6,618.2,3657.0,M,M,260.0,53,80.0,9.0
KMPX,2010-10-27 12:00:00,5,598.0,3914.0,-8.9,-10.0,M,M,M,M
KMPX,2010-10-27 12:00:00,5,596.0,3940.0,-9.1,-10.3,M,M,M,M
KMPX,2010-10-27 12:00:00,5,572.0,4256.0,-10.7,-12.0,M,M,M,M
KMPX,2010-10-27 12:00:00,6,571.2,4267.0,M,M,270.0,54,81.0,11.0
KMPX,2010-10-27 12:00:00,6,548.7,4572.0,M,M,275.0,56,82.0,12.0
KMPX,2010-10-27 12:00:00,6,527.3,4876.0,M,M,275.0,55,83.0,12.0
KMPX,2010-10-27 12:00:00,6,506.5,5181.0,M,M,275.0,55,84.0,13.0
KMPX,2010-10-27 12:00:00,4,500.0,5280.0,-17.1,-18.7,275.0,54,84.0,14.0
KMPX,2010-10-27 12:00:00,5,454.0,5997.0,-20.7,-23.0,M,M,M,M
KMPX,2010-10-27 12:00:00,5,434.0,6328.0,-23.1,-26.9,M,M,M,M
KMPX,2010-10-27 12:00:00,4,400.0,6930.0,-27.3,-31.6,275.0,42,86.0,18.0
KMPX,2010-10-27 12:00:00,6,362.7,7620.0,M,M,280.0,43,87.0,20.0
KMPX,2010-10-27 12:00:00,5,341.0,8055.0,-36.3,-41.3,M,M,M,M
KMPX,2010-10-27 12:00:00,4,300.0,8930.0,-42.5,-49.5,280.0,36,89.0,22.0
KMPX,2010-10-27 12:00:00,6,290.6,9144.0,M,M,280.0,35,89.0,23.0
KMPX,2010-10-27 12:00:00,5,284.0,9297.0,-45.3,-53.3,M,M,M,M
KMPX,2010-10-27 12:00:00,6,277.6,9448.0,M,M,270.0,33,89.0,23.0
KMPX,2010-10-27 12:00:00,5,257.0,9956.0,-46.9,-55.9,M,M,M,M
KMPX,2010-10-27 12:00:00,6,253.1,10058.0,M,M,290.0,41,90.0,25.0
KMPX,2010-10-27 12:00:00,5,252.0,10086.0,-47.3,-57.3,M,M,M,M
KMPX,2010-10-27 12:00:00,4,250.0,10150.0,-46.3,-56.3,280.0,41,90.0,25.0
KMPX,2010-10-27 12:00:00,5,249.0,10177.0,-45.9,-55.9,M,M,M,M
KMPX,2010-10-27 12:00:00,5,244.0,10311.0,-46.7,-57.7,M,M,M,M
KMPX,2010-10-27 12:00:00,6,242.1,10363.0,M,M,265.0,42,90.0,25.0
KMPX,2010-10-27 12:00:00,5,242.0,10366.0,-45.5,-56.5,M,M,M,M
KMPX,2010-10-27 12:00:00,5,239.0,10449.0,-45.5,-57.5,M,M,M,M
KMPX,2010-10-27 12:00:00,5,236.0,10533.0,-43.9,-56.9,M,M,M,M
KMPX,2010-10-27 12:00:00,6,221.0,10972.0,M,M,260.0,51,89.0,27.0
KMPX,2010-10-27 12:00:00,5,219.0,11032.0,-44.9,-61.9,M,M,M,M
KMPX,2010-10-27 12:00:00,5,213.0,11218.0,-43.7,-63.7,M,M,M,M
KMPX,2010-10-27 12:00:00,4,200.0,11640.0,-43.7,-73.7,260.0,50,89.0,29.0
KMPX,2010-10-27 12:00:00,5,195.0,11810.0,-43.7,-78.7,M,M,M,M
KMPX,2010-10-27 12:00:00,5,193.0,11879.0,-42.9,-78.9,M,M,M,M
KMPX,2010-10-27 12:00:00,5,175.0,12531.0,-47.1,-82.1,M,M,M,M
KMPX,2010-10-27 12:00:00,5,172.0,12645.0,-47.5,-82.5,M,M,M,M
KMPX,2010-10-27 12:00:00,6,168.0,12801.0,M,M,255.0,49,87.0,32.0
KMPX,2010-10-27 12:00:00,5,166.0,12880.0,-46.1,-81.1,M,M,M,M
KMPX,2010-10-27 12:00:00,6,153.2,13411.0,M,M,265.0,44,87.0,33.0
KMPX,2010-10-27 12:00:00,5,153.0,13418.0,-48.5,-82.5,M,M,M,M
KMPX,2010-10-27 12:00:00,4,150.0,13550.0,-48.1,-82.1,265.0,44,87.0,34.0
KMPX,2010-10-27 12:00:00,5,144.0,13818.0,-48.5,-82.5,M,M,M,M
KMPX,2010-10-27 12:00:00,5,143.0,13864.0,-47.7,-82.7,M,M,M,M
KMPX,2010-10-27 12:00:00,5,137.0,14145.0,-49.1,-83.1,M,M,M,M
KMPX,2010-10-27 12:00:00,5,132.0,14389.0,-48.5,-82.5,M,M,M,M
KMPX,2010-10-27 12:00:00,5,130.0,14490.0,-46.9,-81.9,M,M,M,M
KMPX,2010-10-27 12:00:00,6,127.3,14630.0,M,M,240.0,38,86.0,36.0
KMPX,2010-10-27 12:00:00,5,127.0,14644.0,-47.5,-82.5,M,M,M,M
KMPX,2010-10-27 12:00:00,5,125.0,14749.0,-46.9,-81.9,M,M,M,M
KMPX,2010-10-27 12:00:00,6,116.0,15240.0,M,M,245.0,49,85.0,37.0
KMPX,2010-10-27 12:00:00,5,113.0,15409.0,-51.7,-84.7,M,M,M,M
KMPX,2010-10-27 12:00:00,5,106.0,15821.0,-52.9,-85.9,M,M,M,M
KMPX,2010-10-27 12:00:00,5,104.0,15944.0,-52.1,-85.1,M,M,M,M
KMPX,2010-10-27 12:00:00,4,100.0,16210.0,-52.1,-85.1,220.0,22,84.0,39.0
KMPX,2010-10-27 12:00:00,5,94.1,16601.0,-54.3,-87.3,M,M,M,M
KMPX,2010-10-27 12:00:00,5,90.6,16844.0,-52.9,-85.9,M,M,M,M
KMPX,2010-10-27 12:00:00,5,84.6,17283.0,-54.3,-87.3,M,M,M,M
KMPX,2010-10-27 12:00:00,6,72.2,18288.0,M,M,165.0,13,81.0,40.0
KMPX,2010-10-27 12:00:00,4,70.0,18480.0,-61.5,-89.5,185.0,12,81.0,40.0
KMPX,2010-10-27 12:00:00,6,51.2,20421.0,M,M,15.0,1,80.0,39.0
KMPX,2010-10-27 12:00:00,4,50.0,20570.0,-58.9,-89.9,235.0,2,80.0,39.0
KMPX,2010-10-27 12:00:00,5,49.1,20684.0,-58.5,-89.5,M,M,M,M
KMPX,2010-10-27 12:00:00,6,46.4,21031.0,M,M,170.0,18,80.0,39.0
KMPX,2010-10-27 12:00:00,6,44.2,21336.0,M,M,195.0,26,79.0,39.0
KMPX,2010-10-27 12:00:00,5,41.6,21709.0,-64.1,-88.1,M,M,M,M
KMPX,2010-10-27 12:00:00,6,40.0,21945.0,M,M,255.0,23,79.0,40.0
KMPX,2010-10-27 12:00:00,6,36.3,22555.0,M,M,285.0,16,79.0,41.0
KMPX,2010-10-27 12:00:00,6,34.5,22860.0,M,M,240.0,14,79.0,41.0
KMPX,2010-10-27 12:00:00,5,33.3,23087.0,-58.1,-89.1,M,M,M,M
KMPX,2010-10-27 12:00:00,6,31.4,23469.0,M,M,275.0,11,79.0,41.0
KMPX,2010-10-27 12:00:00,4,30.0,23750.0,-59.5,-90.5,250.0,10,79.0,41.0
KMPX,2010-10-27 12:00:00,5,28.9,23983.0,-60.1,-91.1,M,M,M,M
KMPX,2010-10-27 12:00:00,6,28.5,24079.0,M,M,215.0,19,79.0,42.0
KMPX,2010-10-27 12:00:00,6,27.1,24384.0,M,M,255.0,14,79.0,42.0
KMPX,2010-10-27 12:00:00,6,25.8,24688.0,M,M,280.0,13,79.0,42.0
KMPX,2010-10-27 12:00:00,6,23.4,25298.0,M,M,280.0,15,79.0,43.0
KMPX,2010-10-27 12:00:00,5,22.5,25539.0,-60.5,-91.5,M,M,M,M
KMPX,2010-10-27 12:00:00,5,21.3,25881.0,-58.1,-90.1,M,M,M,M
KMPX,2010-10-27 12:00:00,6,21.2,25908.0,M,M,265.0,7,79.0,43.0
KMPX,2010-10-27 12:00:00,4,20.0,26290.0,-57.5,-89.5,270.0,10,79.0,43.0
KMPX,2010-10-27 12:00:00,5,19.7,26385.0,-57.5,-89.5,M,M,M,M
KMPX,2010-10-27 12:00:00,6,19.3,26517.0,M,M,280.0,12,79.0,43.0
KMPX,2010-10-27 12:00:00,6,17.5,27127.0,M,M,265.0,19,79.0,44.0
KMPX,2010-10-27 12:00:00,6,16.7,27432.0,M,M,295.0,17,79.0,44.0
KMPX,2010-10-27 12:00:00,5,13.3,28842.0,-60.5,-91.5,M,M,M,M
KMPX,2010-10-27 12:00:00,6,13.1,28956.0,M,M,255.0,21,80.0,46.0
KMPX,2010-10-27 12:00:00,5,12.3,29331.0,-57.7,-89.7,M,M,M,M
KMPX,2010-10-27 12:00:00,6,11.8,29565.0,M,M,300.0,31,80.0,46.0
KMPX,2010-10-27 12:00:00,6,11.3,29870.0,M,M,280.0,22,80.0,47.0
KMPX,2010-10-27 12:00:00,5,11.1,29973.0,-60.3,-91.3,M,M,M,M
KMPX,2010-10-27 12:00:00,6,10.2,30480.0,M,M,275.0,30,81.0,48.0
KMPX,2010-10-27 12:00:00,4,10.0,30630.0,-58.5,-89.5,270.0,30,81.0,48.0
KMPX,2010-10-27 12:00:00,6,9.3,31089.0,M,M,285.0,45,81.0,49.0
KMPX,2010-10-27 12:00:00,5,9.2,31153.0,-58.3,-89.3,M,M,M,M
KMPX,2010-10-27 12:00:00,5,9.0,31291.0,-56.7,-88.7,M,M,M,M
KMPX,2010-10-28 00:00:00,9,965.0,287.0,5.2,1.9,280.0,10,0.0,0.0
KMPX,2010-10-28 00:00:00,4,1000.0,-3.0,M,M,M,M,M,M
KMPX,2010-10-28 00:00:00,5,931.0,577.0,2.6,-0.5,M,M,M,M
KMPX,2010-10-28 00:00:00,6,927.8,609.0,M,M,285.0,39,101.0,0.0
KMPX,2010-10-28 00:00:00,4,925.0,637.0,2.0,-0.9,290.0,39,102.0,0.0
KMPX,2010-10-28 00:00:00,6,893.4,914.0,M,M,300.0,44,109.0,1.0
KMPX,2010-10-28 00:00:00,5,878.0,1053.0,-1.7,-2.6,M,M,M,M
KMPX,2010-10-28 00:00:00,6,859.9,1219.0,M,M,305.0,49,114.0,1.0
KMPX,2010-10-28 00:00:00,4,850.0,1312.0,-3.5,-4.3,305.0,49,115.0,2.0
KMPX,2010-10-28 00:00:00,5,809.0,1699.0,-6.1,-6.9,M,M,M,M
KMPX,2010-10-28 00:00:00,6,795.7,1828.0,M,M,320.0,43,121.0,3.0
KMPX,2010-10-28 00:00:00,6,765.1,2133.0,M,M,305.0,39,123.0,4.0
KMPX,2010-10-28 00:00:00,5,749.0,2298.0,-7.7,-8.4,M,M,M,M
KMPX,2010-10-28 00:00:00,6,735.6,2438.0,M,M,315.0,45,124.0,4.0
KMPX,2010-10-28 00:00:00,5,722.0,2583.0,-6.1,-6.7,M,M,M,M
KMPX,2010-10-28 00:00:00,6,707.8,2743.0,M,M,320.0,38,126.0,5.0
KMPX,2010-10-28 00:00:00,4,700.0,2832.0,-6.5,-7.1,315.0,37,126.0,5.0
KMPX,2010-10-28 00:00:00,5,689.0,2955.0,-6.3,-6.8,M,M,M,M
KMPX,2010-10-28 00:00:00,5,657.0,3324.0,-8.9,-9.7,M,M,M,M
KMPX,2010-10-28 00:00:00,5,650.0,3407.0,-7.1,-7.5,M,M,M,M
KMPX,2010-10-28 00:00:00,5,631.0,3637.0,-7.5,-9.8,M,M,M,M
KMPX,2010-10-28 00:00:00,6,629.4,3657.0,M,M,335.0,41,130.0,7.0
KMPX,2010-10-28 00:00:00,5,596.0,4079.0,-8.3,-11.9,M,M,M,M
KMPX,2010-10-28 00:00:00,6,581.7,4267.0,M,M,325.0,46,134.0,8.0
KMPX,2010-10-28 00:00:00,5,573.0,4383.0,-9.7,-14.0,M,M,M,M
KMPX,2010-10-28 00:00:00,6,537.2,4876.0,M,M,310.0,41,134.0,10.0
KMPX,2010-10-28 00:00:00,5,527.0,5022.0,-13.7,-16.0,M,M,M,M
KMPX,2010-10-28 00:00:00,5,514.0,5211.0,-14.9,-18.1,M,M,M,M
KMPX,2010-10-28 00:00:00,4,500.0,5430.0,-15.5,-20.1,300.0,36,133.0,11.0
KMPX,2010-10-28 00:00:00,6,496.3,5486.0,M,M,300.0,35,133.0,11.0
KMPX,2010-10-28 00:00:00,5,463.0,6005.0,-18.9,-24.9,M,M,M,M
KMPX,2010-10-28 00:00:00,6,457.3,6096.0,M,M,305.0,32,132.0,12.0
KMPX,2010-10-28 00:00:00,5,455.0,6134.0,-19.3,-27.3,M,M,M,M
KMPX,2010-10-28 00:00:00,5,426.0,6619.0,-22.9,-33.9,M,M,M,M
KMPX,2010-10-28 00:00:00,6,421.0,6705.0,M,M,315.0,29,132.0,13.0
KMPX,2010-10-28 00:00:00,4,400.0,7080.0,-26.3,-37.3,315.0,34,132.0,14.0
KMPX,2010-10-28 00:00:00,5,399.0,7098.0,-26.5,-37.5,M,M,M,M
KMPX,2010-10-28 00:00:00,6,370.5,7620.0,M,M,315.0,36,132.0,15.0
KMPX,2010-10-28 00:00:00,5,334.0,8352.0,-36.9,-43.9,M,M,M,M
KMPX,2010-10-28 00:00:00,4,300.0,9090.0,-42.7,-49.7,300.0,43,131.0,18.0
KMPX,2010-10-28 00:00:00,6,297.5,9144.0,M,M,300.0,44,131.0,18.0
KMPX,2010-10-28 00:00:00,4,250.0,10290.0,-53.1,-61.1,305.0,45,130.0,21.0
KMPX,2010-10-28 00:00:00,6,247.2,10363.0,M,M,305.0,45,130.0,21.0
KMPX,2010-10-28 00:00:00,5,246.0,10393.0,-54.1,-62.1,M,M,M,M
KMPX,2010-10-28 00:00:00,6,224.6,10972.0,M,M,295.0,44,129.0,23.0
KMPX,2010-10-28 00:00:00,5,216.0,11222.0,-52.3,-61.3,M,M,M,M
KMPX,2010-10-28 00:00:00,6,214.2,11277.0,M,M,270.0,45,128.0,23.0
KMPX,2010-10-28 00:00:00,5,210.0,11404.0,-52.1,-61.1,M,M,M,M
KMPX,2010-10-28 00:00:00,5,202.0,11656.0,-50.7,-60.7,M,M,M,M
KMPX,2010-10-28 00:00:00,4,200.0,11730.0,-50.9,-60.9,270.0,51,126.0,24.0
KMPX,2010-10-28 00:00:00,5,189.0,12097.0,-51.5,-63.5,M,M,M,M
